Model,TBS2104
Firmware Version,v1.26.0

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.01,,,
Sample Interval,8e-06,,,
Filter Frequency,1e+08,,,
Record Length,20000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,20,20,10,100
Vertical Units,V,V,A,V
Vertical Offset,0,0,0,0
Vertical Scale,20,20,5,50
Label,,,,
TIME,CH1,CH2,CH3,CH4
6.3240e-02,32.707,0.421875,-4.53418,90.2734
6.3248e-02,32.7109,0.015625,-4.68359,90.332
6.3256e-02,32.7578,-0.03125,-4.66992,89.1602
6.3264e-02,32.7578,0.03125,-4.66406,91.0645
6.3272e-02,32.3906,0.015625,-4.72559,91.1133
6.3280e-02,32.3945,-0.015625,-4.52832,89.2676
6.3288e-02,32.8164,-0.4375,-4.52637,90.2344
6.3296e-02,32.8594,0.015625,-4.53711,90.1562
6.3304e-02,32.4492,-0.03125,-4.49219,89.1504
6.3312e-02,32.5039,-0.0625,-4.46387,90.1562
6.3320e-02,32.875,0.0625,-4.49902,90.3223
6.3328e-02,32.9062,0.015625,-4.33691,91.2109
6.3336e-02,32.5664,-0.382812,-4.41602,91.1328
6.3344e-02,32.9258,0.03125,-4.30371,90.1562
6.3352e-02,32.8789,0.015625,-4.30469,89.1797
6.3360e-02,32.9375,0,-4.19629,90.1172
6.3368e-02,33.0156,0.375,-4.18555,89.3457
6.3376e-02,33.0312,0.015625,-4.43555,90.2734
6.3384e-02,32.9844,-0.078125,-4.3252,89.8828
6.3392e-02,33.0938,-0.046875,-4.23828,90.2734
6.3400e-02,33.418,0.03125,-4.2041,89.1699
6.3408e-02,33.1406,-0.03125,-4.17969,90.1172
6.3416e-02,33.1523,0.015625,-4.15918,90.1562
6.3424e-02,33.1445,-0.015625,-4.16406,89.9609
6.3432e-02,33.1406,-0.0625,-4.09277,90.0781
6.3440e-02,33.1523,0.015625,-4.03809,90.9277
6.3448e-02,33.2227,0.015625,-4.02246,90.3809
6.3456e-02,33.1836,-0.109375,-4.06543,90.3613
6.3464e-02,33.6094,0.0625,-3.98828,90.2344
6.3472e-02,33.1836,-0.03125,-3.77734,90.2344
6.3480e-02,33.2148,0.09375,-3.93555,91.0254
6.3488e-02,33.7305,0,-3.94531,90.1172
6.3496e-02,33.3867,0.015625,-3.89648,90.3125
6.3504e-02,33.3047,0.015625,-3.90332,90.1953
6.3512e-02,33.8008,-0.109375,-3.76074,90.8008
6.3520e-02,33.7109,0,-3.78223,89.2676
6.3528e-02,33.8672,0.0625,-3.83203,89.4727
6.3536e-02,33.8203,0.125,-3.59766,90.0391
6.3544e-02,33.8906,-0.046875,-3.69141,90.2734
6.3552e-02,33.8789,0.03125,-3.5957,90.957
6.3560e-02,33.8789,0.09375,-3.58594,90.2734
6.3568e-02,33.8945,0.015625,-3.47168,90.2344
6.3576e-02,33.8789,-0.03125,-3.64746,89.2676
6.3584e-02,33.8867,0.109375,-3.53809,90.3223
6.3592e-02,33.8672,-0.03125,-3.51855,90.9766
6.3600e-02,34.0156,0.046875,-3.46582,90.3125
6.3608e-02,33.6367,-0.015625,-3.4873,89.4922
6.3616e-02,34.0781,-0.359375,-3.35938,90.1562
6.3624e-02,34.0781,0.046875,-3.37305,90.0781
6.3632e-02,34.1406,0.0625,-3.52832,90.2734
6.3640e-02,34.1953,0.03125,-3.5166,90.4297
6.3648e-02,34.5195,0.015625,-3.39453,91.2695
6.3656e-02,34.1406,-0.015625,-3.55664,90.3613
6.3664e-02,34.207,0.03125,-3.33789,90.3906
6.3672e-02,34.6328,-0.03125,-3.07227,90.1953
6.3680e-02,34.2344,0.046875,-3.22656,89.209
6.3688e-02,34.7305,0,-3.32813,91.084
6.3696e-02,34.668,-0.015625,-3.20215,90.1953
6.3704e-02,34.3867,0.0625,-3.08398,90
6.3712e-02,34.3359,0.421875,-3.08496,90.2344
6.3720e-02,34.8008,0.453125,-3.01855,90.3125
6.3728e-02,34.3984,0.015625,-3.02148,90.2734
6.3736e-02,34.8633,0.03125,-2.82129,90.3125
6.3744e-02,34.8555,-0.316406,-3.00781,90.3125
6.3752e-02,34.5078,-0.015625,-2.98438,90.3125
6.3760e-02,34.9219,0,-2.86328,90.0391
6.3768e-02,34.6367,0.015625,-2.83008,90.3125
6.3776e-02,35.0312,-0.0625,-2.91992,90.293
6.3784e-02,35.0625,-0.0625,-2.82129,89.4238
6.3792e-02,35.0312,0.03125,-2.81445,90.1172
6.3800e-02,35.1406,0.398438,-2.76855,90.2344
6.3808e-02,35.1484,0,-2.86328,89.1699
6.3816e-02,35.2461,-0.0625,-2.73438,90.3125
6.3824e-02,35.2031,-0.015625,-2.71387,90.0391
6.3832e-02,35.1797,0,-2.52832,90.1562
6.3840e-02,35.625,0.0625,-2.80371,89.4141
6.3848e-02,35.3945,0.015625,-2.67578,89.3262
6.3856e-02,35.2148,-0.371094,-2.66016,90.3516
6.3864e-02,35.7227,-0.015625,-2.63281,90.332
6.3872e-02,35.7852,0.132812,-2.60742,91.3281
6.3880e-02,35.3555,0,-2.52148,90.3711
6.3888e-02,35.4219,0.015625,-2.4082,89.1602
6.3896e-02,35.8828,0.015625,-2.46094,91.1035
6.3904e-02,35.4336,0.105469,-2.45605,90.2344
6.3912e-02,35.8867,0.378906,-2.53223,90.8887
6.3920e-02,35.9375,0.078125,-2.43457,90.3418
6.3928e-02,36.0156,0.03125,-2.40137,89.2871
6.3936e-02,35.9688,0,-2.39355,91.3672
6.3944e-02,35.6484,0.125,-2.28809,90.0781
6.3952e-02,36.0469,0.03125,-2.14355,90.2051
6.3960e-02,36.0625,0.046875,-2.15527,90.3125
6.3968e-02,36.1367,0.046875,-2.09375,90.1953
6.3976e-02,36.1406,0.078125,-2.17676,91.3379
6.3984e-02,36.543,0.078125,-2.11523,91.0254
6.3992e-02,36.1406,0.015625,-2.06055,90.3223
6.4000e-02,36.5195,0.0625,-2.08301,90.3125
6.4008e-02,36.1523,-0.363281,-2.12012,91.1719
6.4016e-02,36.6016,0.367188,-2.08887,90.332
6.4024e-02,36.5898,0.109375,-1.98438,90.127
6.4032e-02,36.6328,0.03125,-2.05566,91.3086
6.4040e-02,36.2148,0.363281,-1.86816,90.3516
6.4048e-02,36.6133,0.078125,-1.84277,90.0391
6.4056e-02,36.2852,0.378906,-1.84277,89.8437
6.4064e-02,36.4219,0.125,-1.9248,90.3418
6.4072e-02,36.7969,0.078125,-1.76855,90.3125
6.4080e-02,36.8594,0.078125,-1.69922,91.084
6.4088e-02,36.3906,0.015625,-1.81445,90.2148
6.4096e-02,36.4258,0.09375,-1.76855,91.0547
6.4104e-02,36.8398,0.121094,-1.71094,91.123
6.4112e-02,36.3945,0.132812,-1.79688,91.4453
6.4120e-02,36.793,0.136719,-1.75488,90.2344
6.4128e-02,36.4727,0,-1.58105,90.2734
6.4136e-02,36.8789,0.015625,-1.55078,90.2344
6.4144e-02,36.8789,0.40625,-1.6543,91.1523
6.4152e-02,36.8945,-0.355469,-1.5332,89.1504
6.4160e-02,36.8789,-0.015625,-1.38867,89.1797
6.4168e-02,36.8789,0.0625,-1.30176,90.0781
6.4176e-02,36.8789,0.445312,-1.36816,90.3125
6.4184e-02,36.9219,0.09375,-1.45508,91.2988
6.4192e-02,36.9375,0.125,-1.24316,90.1953
6.4200e-02,36.9219,0.0898438,-1.31055,91.0547
6.4208e-02,37.0781,0.03125,-1.47461,89.375
6.4216e-02,37.3359,-0.386719,-1.27246,90.3125
6.4224e-02,36.6328,0.125,-1.27246,89.2578
6.4232e-02,37.125,0.078125,-1.15332,90.2734
6.4240e-02,37.125,-0.300781,-1.15332,90.1562
6.4248e-02,37.0469,-0.335938,-1.2793,89.2578
6.4256e-02,37.0625,0.09375,-1.28711,91.25
6.4264e-02,37.1328,0.09375,-1.17969,90.332
6.4272e-02,37.0469,0.125,-0.950195,89.9219
6.4280e-02,37.1328,0.015625,-0.833984,90.4004
6.4288e-02,37.1602,0.4375,-1.17285,90.2734
6.4296e-02,37.1953,0.09375,-1.08008,90.0781
6.4304e-02,37.6133,0.03125,-1.06152,90.3516
6.4312e-02,37.1797,0.125,-0.863281,91.1523
6.4320e-02,37.4922,0.109375,-0.833984,89.2285
6.4328e-02,37.5469,0.0625,-0.899414,90.3613
6.4336e-02,37.1992,0.429688,-0.813477,90.4102
6.4344e-02,37.2891,0.417969,-0.895508,90.2344
6.4352e-02,37.1914,0.125,-0.891602,89.9219
6.4360e-02,37.6484,0.109375,-0.837891,90
6.4368e-02,37.7422,0.160156,-0.722656,90.3027
6.4376e-02,37.2539,0.125,-0.538086,90.2734
6.4384e-02,37.6289,0.140625,-0.69043,90.3809
6.4392e-02,37.6719,0.582031,-0.800781,90.1953
6.4400e-02,37.7539,0.15625,-0.544922,91.1426
6.4408e-02,37.6289,0.140625,-0.548828,90.3418
6.4416e-02,37.7734,0.140625,-0.641602,91.0254
6.4424e-02,37.3906,-0.285156,-0.737305,89.2871
6.4432e-02,37.4258,0.078125,-0.616211,90.2344
6.4440e-02,37.6719,0.132812,-0.455078,90.9473
6.4448e-02,37.8203,0.160156,-0.34082,90.332
6.4456e-02,37.8203,0.617188,-0.380859,89.2871
6.4464e-02,37.4258,0.183594,-0.423828,90.2734
6.4472e-02,37.8828,0.171875,-0.274414,91.3672
6.4480e-02,37.4609,0.628906,-0.402344,91.123
6.4488e-02,37.4297,1.55859,-0.378906,90.2344
6.4496e-02,37.8555,1.08984,-0.291992,91.0059
6.4504e-02,37.5508,1.27734,-0.143555,90.3516
6.4512e-02,37.4883,2.01953,-0.225586,90.957
6.4520e-02,38.3438,2.49219,-0.302734,90.8789
6.4528e-02,37.8789,3.00391,-0.174805,90.0781
6.4536e-02,37.9062,2.91016,-0.0957031,90.3516
6.4544e-02,37.9375,2.45312,-0.141602,91.1621
6.4552e-02,37.9375,2.58594,-0.0732422,91.2305
6.4560e-02,37.9688,3.23438,-0.140625,90.2344
6.4568e-02,38.0312,4.81641,-0.0419922,90.1172
6.4576e-02,38.0938,10.707,-0.0117188,90.1953
6.4584e-02,38.1094,18.7383,-0.0361328,89.1211
6.4592e-02,38.125,28.3047,0.120117,90.9277
6.4600e-02,38.1328,49,-0.0966797,90.3125
6.4608e-02,38.1094,48.4375,-0.03125,90.2734
6.4616e-02,38.4688,44.2383,-0.0400391,90.3125
6.4624e-02,38.5391,43.2891,-0.0537109,92.1973
6.4632e-02,38.1836,43.332,-0.0283203,90.3516
6.4640e-02,38.1406,42.1758,0.0878906,90.1562
6.4648e-02,38.1602,41.0156,-0.0302734,90.3516
6.4656e-02,38.1641,40.8281,-0.0380859,90.293
6.4664e-02,38.2422,41.8828,-0.204102,91.3379
6.4672e-02,38.2383,41.9766,-0.015625,90.2246
6.4680e-02,38.5703,41.4492,-0.0205078,90.3223
6.4688e-02,38.625,40.8789,-0.0429688,91.2109
6.4696e-02,38.2891,40.8398,-0.0419922,91.1426
6.4704e-02,38.6094,40.6172,-0.0283203,90.1562
6.4712e-02,38.6328,40.1484,-0.226563,90.3516
6.4720e-02,38.3672,40.3906,0.0576172,91.0937
6.4728e-02,38.2461,40.0625,-0.046875,90.1562
6.4736e-02,38.2344,39.9062,-0.0478516,90
6.4744e-02,38.6484,39.8633,0.0332031,90.2832
6.4752e-02,38.7578,39.4844,-0.141602,90.2344
6.4760e-02,38.6797,39.7695,-0.0380859,90.1172
6.4768e-02,38.2734,39.3984,0.0625,90.4492
6.4776e-02,38.7891,39.6562,-0.143555,90.3418
6.4784e-02,38.3555,39.4219,-0.0371094,90.3516
6.4792e-02,38.3867,39.6406,-0.137695,91.2207
6.4800e-02,38.7852,39.6367,-0.137695,91.2012
6.4808e-02,38.8477,39.1875,-0.0761719,90.2734
6.4816e-02,38.7695,39.2891,-0.00781251,90.3027
6.4824e-02,38.8242,39.1797,-0.0761719,91.25
6.4832e-02,38.7383,39.2227,-0.128906,90.3125
6.4840e-02,38.8359,39.5195,0.0810547,90.3125
6.4848e-02,38.7773,39.6016,-0.129883,90.3516
6.4856e-02,38.8281,38.8203,-0.133789,89.1699
6.4864e-02,38.4492,39.1406,-0.231445,90.0781
6.4872e-02,38.4805,39.2734,-0.0429688,90.2344
6.4880e-02,38.4766,39.2461,-0.113281,90.3125
6.4888e-02,38.8359,39.1875,-0.0400391,91.0547
6.4896e-02,38.4648,39.543,-0.158203,90.0391
6.4904e-02,38.8398,39.5156,-0.143555,89.8437
6.4912e-02,38.5898,39.1641,-0.0410156,90.1953
6.4920e-02,38.8477,39.4766,-0.0429688,90.3125
6.4928e-02,38.5508,39.6289,-0.102539,90.3906
6.4936e-02,38.4883,39.1484,-0.0810547,90.3125
6.4944e-02,38.8789,39.1523,-0.124023,89.1992
6.4952e-02,38.4297,39.125,-0.147461,90.1562
6.4960e-02,38.8906,39.125,0.0683594,89.1602
6.4968e-02,38.8516,39.5859,-0.0380859,90.3711
6.4976e-02,38.8164,39.1523,-0.0634766,90.4102
6.4984e-02,38.4727,39.5625,0.0332031,90.2734
6.4992e-02,38.8906,38.7617,-0.145508,90.293
6.5000e-02,38.8633,39.5039,-0.245117,90.2344
6.5008e-02,38.8672,39.1094,-0.0566406,90.2734
6.5016e-02,38.5586,39.5195,0.0498047,90.1562
6.5024e-02,38.8789,39.1484,0.0136719,91.1328
6.5032e-02,38.5312,39.1211,-0.164063,90
6.5040e-02,38.8789,39.5312,-0.0791016,90.918
6.5048e-02,38.5898,39.1719,-0.166992,90.3027
6.5056e-02,38.8516,39.1953,-0.231445,89.248
6.5064e-02,38.8789,39.5508,-0.0478516,89.2187
6.5072e-02,38.8672,38.7695,-0.0419922,90.2734
6.5080e-02,38.8789,39.5586,-0.0371094,91.3379
6.5088e-02,38.8789,39.5156,-0.133789,90.2344
6.5096e-02,38.5273,39.1367,-0.0371094,90.3125
6.5104e-02,38.8789,38.9297,0.0673828,90.1953
6.5112e-02,38.4727,38.2617,-0.129883,90.1562
6.5120e-02,38.5039,38.0117,-0.147461,91.0937
6.5128e-02,38.9531,38.0078,-0.141602,90.4102
6.5136e-02,38.9375,37.8594,-0.112305,90.3906
6.5144e-02,38.8789,37.4766,0.0292969,91.123
6.5152e-02,38.8906,37.5039,-0.167969,90.9375
6.5160e-02,38.6055,37.3984,-0.133789,91.3086
6.5168e-02,38.8633,37.4609,-0.133789,91.25
6.5176e-02,38.8711,36.9609,-0.0537109,89.2773
6.5184e-02,38.543,36.2852,-0.0263672,90.3516
6.5192e-02,38.9688,29.8984,-0.0400391,89.2969
6.5200e-02,38.8516,24.4727,-0.0302734,90.1562
6.5208e-02,39.6602,9.35156,0.0117187,89.2578
6.5216e-02,38.8789,3.51953,0.015625,90.2344
6.5224e-02,38.7656,3.11719,0.147461,90.3125
6.5232e-02,38.4805,2.89844,0.149414,90.1172
6.5240e-02,38.8906,2.84766,0.205078,90.2637
6.5248e-02,38.8555,2.90234,0.0917969,90.3516
6.5256e-02,38.8633,2.89844,0.0263672,90.3516
6.5264e-02,38.8555,2.92578,0.193359,90.3711
6.5272e-02,38.793,2.89844,0.322266,91.0547
6.5280e-02,38.5039,1.85156,0.360352,90.2734
6.5288e-02,38.8711,1.87109,0.261719,89.3359
6.5296e-02,38.8477,1.42578,0.376953,91.0937
6.5304e-02,38.8594,1.82031,0.411133,90.2344
6.5312e-02,38.8086,1.39453,0.428711,91.0645
6.5320e-02,38.4531,1.84375,0.367187,90.1953
6.5328e-02,38.8633,1.46484,0.258789,91.1719
6.5336e-02,38.4219,1.875,0.411133,90.0781
6.5344e-02,38.8711,1.80469,0.404297,90.3516
6.5352e-02,38.4727,1.41406,0.697266,91.1816
6.5360e-02,38.8125,1.87891,0.603516,90.3809
6.5368e-02,38.793,1.85938,0.378906,91.2305
6.5376e-02,38.375,1.85156,0.671875,90.3809
6.5384e-02,38.4297,1.87891,0.582031,90.1953
6.5392e-02,38.7891,1.5,0.717773,90.0781
6.5400e-02,38.4023,1.87891,0.777344,91.2109
6.5408e-02,38.8555,1.44141,0.709961,90.2734
6.5416e-02,38.4844,1.44141,0.790039,89.1992
6.5424e-02,38.8164,1.91016,0.753906,89.3066
6.5432e-02,38.8555,1.87891,0.797852,91.1621
6.5440e-02,38.4492,1.87891,0.699219,90.3809
6.5448e-02,38.8516,1.77734,0.816406,90.3125
6.5456e-02,38.8555,1.84375,0.935547,89.7266
6.5464e-02,38.8398,1.42969,0.961914,91.1719
6.5472e-02,38.4023,1.85938,0.874023,90.3516
6.5480e-02,38.7422,1.89062,0.914062,90.2344
6.5488e-02,38.4648,1.83594,1.01953,90.1953
6.5496e-02,38.7617,1.87109,1.02734,90.1562
6.5504e-02,38.3906,1.48047,1.07812,91.2109
6.5512e-02,38.7188,1.50391,1.08789,90.0781
6.5520e-02,38.7891,1.84766,1.20898,90.918
6.5528e-02,38.3867,1.84375,1.22754,91.2305
6.5536e-02,38.3867,1.84375,1.29395,90.3516
6.5544e-02,38.8164,1.47266,1.24316,91.377
6.5552e-02,38.8242,1.86719,1.16797,91.1426
6.5560e-02,38.793,1.51562,1.28516,90.1953
6.5568e-02,38.707,1.87891,1.40723,90.2734
6.5576e-02,38.6602,1.82031,1.13281,90.332
6.5584e-02,38.375,1.55469,1.34668,90.2734
6.5592e-02,38.832,1.87109,1.4541,91.084
6.5600e-02,38.7383,1.84766,1.3584,91.084
6.5608e-02,38.7266,1.85547,1.45508,89.1016
6.5616e-02,38.7227,1.50781,1.48437,90.3613
6.5624e-02,38.7344,1.85156,1.31641,89.2285
6.5632e-02,38.6445,1.87891,1.64746,90.2344
6.5640e-02,38.6719,1.83203,1.56348,91.1035
6.5648e-02,38.7266,1.87891,1.5498,90.2344
6.5656e-02,38.75,1.82422,1.59863,91.0156
6.5664e-02,38.3281,1.55859,1.59961,90.2344
6.5672e-02,38.7422,1.87891,1.82812,90.3613
6.5680e-02,38.3711,1.875,1.82617,91.0937
6.5688e-02,38.6719,1.47266,1.54883,90.2734
6.5696e-02,38.75,1.85938,1.79492,91.4453
6.5704e-02,38.3555,1.46875,1.7998,90.1562
6.5712e-02,38.2227,1.85938,1.8125,90.0391
6.5720e-02,38.3672,1.90625,1.91016,90.3711
6.5728e-02,38.1875,1.90625,1.94434,90.1172
6.5736e-02,38.7695,1.92188,1.98047,90.4102
6.5744e-02,38.1953,1.86328,1.97168,90
6.5752e-02,38.2578,1.86328,2.09668,89.3848
6.5760e-02,38.3203,1.43359,2.00781,90.2832
6.5768e-02,38.2734,1.82422,1.93848,90.0781
6.5776e-02,38.5469,1.87891,2.11621,90.4395
6.5784e-02,38.1562,1.87891,2.05176,90.293
6.5792e-02,38.1484,1.54297,2.11035,90.2734
6.5800e-02,38.2578,1.47266,2.09863,90.3418
6.5808e-02,38.2109,1.92188,2.21289,89.541
6.5816e-02,38.5195,1.9375,2.2168,90.332
6.5824e-02,38.1367,1.82031,2.33105,90.1172
6.5832e-02,38.1875,1.80469,2.29004,90.2344
6.5840e-02,38.1719,1.84766,2.35547,90
6.5848e-02,38.1797,1.85547,2.31543,91.1523
6.5856e-02,38.1406,1.86328,2.19727,90.9277
6.5864e-02,38.125,1.58203,2.23828,90.3125
6.5872e-02,38.125,1.48047,2.25586,92.0898
6.5880e-02,38.5391,1.89453,2.54102,90.3027
6.5888e-02,38.1133,1.85938,2.57617,90.3711
6.5896e-02,38.457,1.47266,2.60254,91.1035
6.5904e-02,38.0938,1.87109,2.55469,90.3125
6.5912e-02,38.3984,1.48828,2.64648,91.1816
6.5920e-02,38.0898,1.86719,2.55664,89.1602
6.5928e-02,38.1094,2.29297,2.58008,91.0645
6.5936e-02,38.0312,1.55078,2.60352,89.3066
6.5944e-02,38.1172,1.54297,2.59277,90.1172
6.5952e-02,38.0156,1.52734,2.63379,90.3125
6.5960e-02,38.4297,1.87891,2.73926,91.1328
6.5968e-02,38.0156,1.87891,2.73535,89.8828
6.5976e-02,38.0625,1.84766,2.77734,90.2344
6.5984e-02,38.0469,1.87109,2.74609,90.1953
6.5992e-02,37.9219,1.50781,2.70996,90.0391
6.6000e-02,37.5352,1.83594,2.97754,90.3125
6.6008e-02,37.7891,1.85938,2.88281,90.0781
6.6016e-02,37.9219,1.86328,2.87793,90.3125
6.6024e-02,37.8711,1.9375,2.85645,90.3223
6.6032e-02,37.8438,1.86328,3.09375,90.3125
6.6040e-02,37.8906,1.50781,3.04492,90.1953
6.6048e-02,37.8633,1.80859,2.92187,90.3125
6.6056e-02,37.7852,1.84375,3.22168,90.1172
6.6064e-02,37.4062,1.54297,3.12891,90.3516
6.6072e-02,37.8438,1.87891,3.18555,90.2344
6.6080e-02,37.8086,1.85156,3.15625,91.3672
6.6088e-02,37.4492,1.82422,3.00879,90.1953
6.6096e-02,37.4023,1.84375,3.12305,89.3457
6.6104e-02,37.2969,1.87891,3.23047,90.0391
6.6112e-02,37.6641,1.86328,3.24219,90.3809
6.6120e-02,37.6758,1.87891,3.17187,90.2734
6.6128e-02,37.7148,1.48047,3.28516,89.3945
6.6136e-02,37.2539,1.87891,3.50293,90.2734
6.6144e-02,37.2148,1.49609,3.45312,91.2207
6.6152e-02,37.7383,1.875,3.34668,91.2109
6.6160e-02,37.1758,1.53125,3.47852,91.1133
6.6168e-02,37.6094,1.87891,3.46387,90.3711
6.6176e-02,37.6172,1.87109,3.58789,90.3125
6.6184e-02,37.9844,1.90625,3.43359,90.1953
6.6192e-02,37.4492,1.85938,3.43066,91.0059
6.6200e-02,37.0781,1.47266,3.55566,89.0918
6.6208e-02,36.7578,1.87891,3.56445,90.3125
6.6216e-02,37.0898,1.9375,3.59473,90.2344
6.6224e-02,37.1094,1.89453,3.5166,90.3516
6.6232e-02,37.082,1.60156,3.60547,90.3125
6.6240e-02,37.1094,1.90625,3.71582,90.332
6.6248e-02,37.0469,1.86328,3.64551,90.3516
6.6256e-02,37.0156,1.86328,3.85352,90.3125
6.6264e-02,36.9219,1.89062,3.81152,90.3125
6.6272e-02,37,1.875,3.76953,90.9082
6.6280e-02,36.9219,1.87891,3.88477,90.3516
6.6288e-02,36.9219,1.50781,3.9082,90.2344
6.6296e-02,36.8398,1.82812,3.75293,90.2734
6.6304e-02,36.8594,1.51172,3.9668,91.1816
6.6312e-02,36.8242,1.90625,3.97461,90.1953
6.6320e-02,36.3711,1.48438,3.97559,90.1953
6.6328e-02,36.8203,1.89062,3.98535,90.4297
6.6336e-02,36.793,1.51562,4.03906,90.1562
6.6344e-02,36.7852,1.87891,4.15234,89.9609
6.6352e-02,36.3477,1.87891,4.04395,89.3848
6.6360e-02,36.7148,1.57031,4.06445,90.3125
6.6368e-02,36.3477,1.86719,4.19141,90.3125
6.6376e-02,36.6133,1.89062,4.28125,90.4102
6.6384e-02,36.1445,1.95312,4.13184,90.1953
6.6392e-02,36.2617,1.49609,4.22461,89.375
6.6400e-02,36.1562,1.84375,4.22559,90.3027
6.6408e-02,36.5078,1.87891,4.16895,90.3027
6.6416e-02,36.4727,1.86719,4.27344,89.3652
6.6424e-02,36.1094,1.86328,4.28809,90.2246
6.6432e-02,36.0469,1.87891,4.32129,90.3711
6.6440e-02,36.0156,1.86719,4.23437,90.2734
6.6448e-02,35.6172,1.86328,4.27148,91.1426
6.6456e-02,35.9688,2.32812,4.37402,89.2773
6.6464e-02,35.5664,1.84766,4.37988,90.2734
6.6472e-02,35.5039,1.92188,4.47656,90.3711
6.6480e-02,35.8281,1.78516,4.47656,91.1328
6.6488e-02,35.4141,1.87891,4.43164,89.4141
6.6496e-02,35.8242,1.54688,4.45215,90.3125
6.6504e-02,35.8438,1.89453,4.75391,90.2734
6.6512e-02,35.7461,1.87891,4.67871,90.332
6.6520e-02,35.6523,1.46484,4.60742,90.1953
6.6528e-02,35.668,1.87891,4.7207,89.2773
6.6536e-02,35.5547,1.90625,4.70996,90.3223
6.6544e-02,35.1797,1.86328,4.62695,90.1562
6.6552e-02,35.5859,1.88672,4.74219,90.3125
6.6560e-02,35.1992,1.60938,4.79102,90.2734
6.6568e-02,35.1016,1.89062,4.75391,90.2344
6.6576e-02,35.1172,1.85938,4.86328,90.1172
6.6584e-02,35.4141,1.875,4.79492,90.3418
6.6592e-02,35.3672,2.26172,4.90527,90.293
6.6600e-02,35.0156,1.89453,5.02832,90.3711
6.6608e-02,34.9688,1.50781,4.8418,90.3125
6.6616e-02,35.3203,1.87891,4.97754,91.2598
6.6624e-02,34.8242,1.89062,4.88379,90.1562
6.6632e-02,34.8164,1.87109,4.89746,90.1172
6.6640e-02,34.7852,1.87891,5.11133,90.2734
6.6648e-02,34.7969,1.96875,5.01562,89.2969
6.6656e-02,34.7461,1.92188,5.04785,90.957
6.6664e-02,34.6836,1.89453,5.15918,91.0352
6.6672e-02,34.6328,1.45703,5.08496,89.8047
6.6680e-02,34.2578,1.55859,5.10352,90.2734
6.6688e-02,34.6055,1.85547,5.02832,90
6.6696e-02,34.5312,1.85938,5.1084,90.9961
6.6704e-02,34.1914,1.87891,5.22754,90.4102
6.6712e-02,34.1758,1.87891,5.23828,90
6.6720e-02,34.4375,1.9375,5.28516,90.0391
6.6728e-02,34.0625,1.89062,5.38867,90.2734
6.6736e-02,34.0469,1.86328,5.26172,91.2207
6.6744e-02,34.0156,1.86719,5.23926,90.2344
6.6752e-02,33.9062,1.86719,5.44141,91.123
6.6760e-02,33.8555,1.87109,5.54785,90.2344
6.6768e-02,33.3906,1.89062,5.46973,90.3223
6.6776e-02,33.8789,1.87891,5.39648,90.3125
6.6784e-02,33.7695,1.86719,5.38379,91.0352
6.6792e-02,33.793,1.53906,5.48828,91.1523
6.6800e-02,33.3945,1.9375,5.43262,89.9219
6.6808e-02,33.5898,1.92188,5.42871,90.3418
6.6816e-02,33.3125,1.95312,5.55176,91.1328
6.6824e-02,33.6055,1.96875,5.66016,90.3027
6.6832e-02,33.582,1.96875,5.68262,89.9219
6.6840e-02,33.0977,1.85547,5.69141,89.4727
6.6848e-02,33.125,1.57031,5.60254,91.0352
6.6856e-02,33.0938,1.86719,5.72363,90.3516
6.6864e-02,33.457,1.87891,5.62598,89.2383
6.6872e-02,32.9531,1.87891,5.6709,89.2285
6.6880e-02,33.3281,1.87109,5.85742,90.2344
6.6888e-02,32.9219,1.55469,5.87109,90
6.6896e-02,33.3125,1.95312,5.79687,90.1172
6.6904e-02,32.8711,1.88672,5.89551,90.3125
6.6912e-02,32.4805,1.87891,5.70898,90.3125
6.6920e-02,32.8359,1.87891,5.96191,90.3809
6.6928e-02,32.7695,1.85938,5.93848,90.4395
6.6936e-02,32.7188,1.92188,5.96191,91.2402
6.6944e-02,32.2539,1.54688,5.99023,90.3125
6.6952e-02,32.6602,1.87109,5.99219,90.1562
6.6960e-02,32.543,2.29297,6.01562,91.1035
6.6968e-02,32.6016,1.89062,5.82324,91.0254
6.6976e-02,32.1367,1.875,6.04492,90.2734
6.6984e-02,32.5938,1.86328,6.15723,90.2344
6.6992e-02,31.7266,1.53516,6.04492,90.2734
6.7000e-02,32.1094,1.92188,6.16602,90.2734
6.7008e-02,32.0781,1.52734,6.0791,90.4199
6.7016e-02,31.9375,1.85938,6.15918,90.3125
6.7024e-02,32.0312,1.86719,6.18066,91.2207
6.7032e-02,31.875,2.01562,6.04199,90.1953
6.7040e-02,31.9219,1.89062,6.05566,90.2734
6.7048e-02,31.8516,1.85938,6.24219,90.1172
6.7056e-02,31.8789,1.90625,6.25488,91.0449
6.7064e-02,31.7969,1.90625,6.29883,90.3809
6.7072e-02,31.8125,1.87891,6.27832,89.3652
6.7080e-02,31.7344,1.87891,6.40234,90.3516
6.7088e-02,31.3555,2.32422,6.31348,90.0781
6.7096e-02,31.6836,1.90625,6.35254,89.1797
6.7104e-02,31.2227,1.96875,6.36426,90.3125
6.7112e-02,31.5625,1.9375,6.44336,90.4785
